date_time,WS_62_kwh_kw,WS_40_kwh_kw,WS_20_kwh_kw
2014-12-18 10:00:00,0.0,0.0,0.0
2014-12-18 11:00:00,0.04759114040261666,0.047243878695,0.038755201076
2014-12-18 12:00:00,0.2825064241772667,0.2671386445775167,0.25471600543998335
2014-12-18 13:00:00,0.5694499284440667,0.5565040331640333,0.51358090368695
2014-12-18 14:00:00,0.7495650631037,0.7360793992161999,0.6869736638994501
2014-12-18 15:00:00,0.8483781432355334,0.8295649365348834,0.782001134729
2014-12-18 16:00:00,0.8832841433329501,0.8682760497027834,0.8298572338247167
2014-12-18 17:00:00,0.8777333774559333,0.8657910081970001,0.8235449970534501
2014-12-18 18:00:00,0.8931867218519333,0.8778707382856998,0.8096924847018167
2014-12-18 19:00:00,0.8900002535228998,0.8585061211652999,0.7777759668973333
2014-12-18 20:00:00,0.7526058124626833,0.6752226115139334,0.52811427015195
2014-12-18 21:00:00,0.6199661101365335,0.53625574103895,0.38926617627166665
2014-12-18 22:00:00,0.6708602037538668,0.6141697354953668,0.5121780166145
2014-12-18 23:00:00,0.41337858947395006,0.35533083753798334,0.2830038567260667
2014-12-19 00:00:00,0.29586753717136666,0.2655625673855333,0.2156082036535667
2014-12-19 01:00:00,0.02994836367539999,0.018666170832149998,0.008356749376833334
2014-12-19 02:00:00,0.0008884022495833335,0.0008702314497500001,0.0003566721946666669
2014-12-19 03:00:00,0.00017009367266666666,0.0001234490421666668,0.0
2014-12-19 04:00:00,0.0,0.0,0.0
2014-12-19 05:00:00,0.0,0.0,0.0
2014-12-19 06:00:00,0.0,0.0,0.0
2014-12-19 07:00:00,0.0,0.0,0.0
2014-12-19 08:00:00,0.0,0.0,0.0
2014-12-19 09:00:00,0.0,0.0,0.0
2014-12-19 10:00:00,0.00047459506575,0.00045876586383333356,0.00026104133574999974
2014-12-19 11:00:00,0.09105060037268335,0.08843581251548334,0.07470128912904998
2014-12-19 12:00:00,0.253533498427,0.24225974637070002,0.22467718430598335
2014-12-19 13:00:00,0.7389816141323999,0.7014618566313834,0.6534439558569334
2014-12-19 14:00:00,0.939432484838,0.9366536088226,0.9221659174522833
2014-12-19 15:00:00,0.8416561596490832,0.81406366931215,0.7606070468468834
2014-12-19 16:00:00,0.8913490081980499,0.87475450140415,0.8325254324280333
2014-12-19 17:00:00,0.9453970964129,0.9402514656761166,0.9232567493842166
2014-12-19 18:00:00,0.9506248759670667,0.9439783526433668,0.9216316088785833
2014-12-19 19:00:00,0.9482804407751667,0.9395095372245167,0.91861215985575
2014-12-19 20:00:00,0.80023826439145,0.7402697519573832,0.6194042975417666
2014-12-19 21:00:00,0.7138003249420167,0.6087481377359333,0.44795215984545006
2014-12-19 22:00:00,0.7395698123544333,0.5858622425628166,0.4007319394585667
2014-12-19 23:00:00,0.6378210468314167,0.45841013794471674,0.2864722587785
2014-12-20 00:00:00,0.65401600554515,0.4799473721031,0.27813267760828336
2014-12-20 01:00:00,0.8181364681491501,0.6317572452063834,0.37789596688710003
2014-12-20 02:00:00,0.8401789585985165,0.6855533993552502,0.4050984353649667
2014-12-20 03:00:00,0.5881365676156499,0.36518831950675,0.18725294749745
2014-12-20 04:00:00,0.33584323969833335,0.1988832284911333,0.08084983461805
2014-12-20 05:00:00,0.10938424232525001,0.047117647227883336,0.004149383019583334
2014-12-20 06:00:00,0.0649699503235,0.020662760365583337,0.00034402756591666683
2014-12-20 07:00:00,0.001828319653333333,0.0007396639499166665,0.0004700055338333332
2014-12-20 08:00:00,0.14736961422526668,0.13357617623493334,0.10784714043748334
2014-12-20 09:00:00,0.36551439115565004,0.36026800545735,0.3201326003968166
2014-12-20 10:00:00,0.5761250084362334,0.5516214767697001,0.5027318128758335
2014-12-20 11:00:00,0.5496683748373333,0.51871061176875,0.45618628119219995
2014-12-20 12:00:00,0.6563807657713667,0.6411613002652,0.5804248210475501
2014-12-20 13:00:00,0.7574681650275666,0.7329215866900833,0.6869732120039833
2014-12-20 14:00:00,0.8896139229512833,0.8794970688834499,0.8545541154723333
2014-12-20 15:00:00,0.9361972121427167,0.9295680386440166,0.9151000001256332
2014-12-20 16:00:00,0.9452299008248,0.9396680937132166,0.9254371571127833
2014-12-20 17:00:00,0.9578432947396,0.9554922533556166,0.9461421266984332
2014-12-20 18:00:00,0.9627205729116165,0.95822792833355,0.9474415922639666
2014-12-20 19:00:00,0.9600529311004166,0.9558464738193498,0.9411837686071833
2014-12-20 20:00:00,0.9158008926823332,0.8876952726733333,0.8119351513600833
2014-12-20 21:00:00,0.7908760438780001,0.7138500549591668,0.5732483472537667
2014-12-20 22:00:00,0.6700718291069166,0.5358297963404334,0.37120857293268333
2014-12-20 23:00:00,0.5519802535587667,0.41110841881453336,0.2782335811185834
2014-12-21 00:00:00,0.39895051243155005,0.27121795573866664,0.14379428066679997
2014-12-21 01:00:00,0.39513710198780005,0.24212182908876664,0.12030920075563334
2014-12-21 02:00:00,0.2588066279823,0.14577204385518336,0.04127597244174999
2014-12-21 03:00:00,0.2987457684962833,0.18572121745745,0.07800941024159999
2014-12-21 04:00:00,0.12713504102518333,0.04956571341844999,0.009149476704816669
2014-12-21 05:00:00,0.11350655608706665,0.033039845773050004,0.0006648264805
2014-12-21 06:00:00,0.19861139373690004,0.06746992818043333,0.0037720332203333338
2014-12-21 07:00:00,0.2894515481096667,0.16976826427003333,0.09977786754535
2014-12-21 08:00:00,0.26683270518060004,0.25579498617888335,0.2171720052339833
2014-12-21 09:00:00,0.3354507381797167,0.32015762519838337,0.28082352047365
2014-12-21 10:00:00,0.40142507995535004,0.36711203302754997,0.3261978235120833
2014-12-21 11:00:00,0.5262907990923167,0.49762101397916664,0.45062111314791675
